

Maximizing UCYN-A N2 fixation

maximal N2-fixation flux: 1.9500000000          1.00

Minimizing inter-organism metabolite transfer

total number of metabolites transferred: 3.0000000000          1.00

Finding pFBA flux distribution at minimal metabolite transfer

pFBA objective: 1373.7774489690           1.00
rxn01200[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
rxn01116[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
E2ctrans_cpd00019_ucyn[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
rxn00409[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
UPHYDR[ucyn]   6.9499999999    0.0000000000   10000.0000000000
E2ctrans_cpd00025_ucyn[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
E2ctrans_cpd11640_ucyn[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
CBFCu[ucyn]   36.4000000000    0.0000000000   10000.0000000000
rxn00364[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
rxn00782[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
rxn00785[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
rxn00784[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
rxn00097[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
rxn02155[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
E2ctrans_cpd00001_ucyn[ucyn]   3.9000000000    -10000.0000000000   10000.0000000000
PSI[ucyn]   36.4000000000    0.0000000000   10000.0000000000
rxn01799[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
Exchange_cpd00013_ucyn[ucyn]   0.1949999995    0.0000000000   10000.0000000000
E2ctrans_cpd00492_ucyn[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
rxnAAredhep[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
Exchange_cpd00528_ucyn[ucyn]   -1.9500000000    -10000.0000000000   10000.0000000000
rxn01324[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
Exchange_cpd00009_ucyn[ucyn]   6.0999999999    -10000.0000000000   10000.0000000000
rxn00459[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
rxn06874[ucyn]   1.9500000000    0.0000000000   10000.0000000000
rxn02175[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
E2ctrans_cpd00011_ucyn[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
E2ctrans_cpd00007_ucyn[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
E2ctrans_cpd00017_ucyn[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
rxn00119[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
rxn00117[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
E2ctrans_cpd00033_ucyn[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
E2ctrans_cpd00166_ucyn[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
rxn01520[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
rxn01986[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
rxn01987[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
ATP_syn_l[ucyn]   10.4000000000    0.0000000000   10000.0000000000
rxn00692[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
rxn00213[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
E2ctrans_hvphoton1_ucyn[ucyn]   72.7999999999    -10000.0000000000   10000.0000000000
E2ctrans_cpd00117_ucyn[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
Exchange_cpd04098_ucyn[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
Exchange_cpd00001_ucyn[ucyn]   -3.9000000000    -100000.0000000000   10000.0000000000
rxn00260[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
rxn00001[ucyn]   3.0500000000    0.0000000000   10000.0000000000
Exchange_cpd00166_ucyn[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
E2ctrans_cpd00035_ucyn[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
E2ctrans_cpd00048_ucyn[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
rxn00278[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
rxn00011[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
Exchange_cpd00007_ucyn[ucyn]   0.0000000000    -10.0000000000   1000.0000000000
rxn00704[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
E2ctrans_cpd00009_ucyn[ucyn]   -6.0999999999    -10000.0000000000   10000.0000000000
FQR[ucyn]   36.4000000000    0.0000000000   10000.0000000000
E2ctrans_cpd00051_ucyn[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
E2ctrans_cpd00013_ucyn[ucyn]   -0.1949999995    -10000.0000000000   10000.0000000000
E2ctrans_cpd00242_ucyn[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
E2ctrans_cpd00047_ucyn[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
E2ctrans_cpd00041_ucyn[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
E2ctrans_cpd00244_ucyn[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
E2ctrans_cpd00322_ucyn[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
E2ctrans_cpd00012_ucyn[ucyn]   3.0500000000    -10000.0000000000   10000.0000000000
E2ctrans_cpd04098_ucyn[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
E2ctrans_cpd00053_ucyn[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
E2ctrans_cpd00027_ucyn[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
rxn00283[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
E2ctrans_cpd00029_ucyn[ucyn]   -0.8500000000    -10000.0000000000   10000.0000000000
E2ctrans_cpd00060_ucyn[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
E2ctrans_cpd00129_ucyn[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
rxn01333[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
E2ctrans_cpd00100_ucyn[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
rxn00292[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
UGSAT[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
E2ctrans_cpd00067_ucyn[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
rxn04027[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
E2ctrans_cpd00107_ucyn[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
E2ctrans_cpd02069_ucyn[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
rxn00604[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
Exchange_cpd00244_ucyn[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
rxn00193[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
E2ctrans_cpd00023_ucyn[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
rxn00770[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
rxn00777[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
rxn00747[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
rxn05937[ucyn]   -0.8500000000    -10000.0000000000   10000.0000000000
Exchange_cpd00029_ucyn[ucyn]   0.8500000000    0.0000000000   10000.0000000000
rxn01106[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
rxn01100[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
rxn01101[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
E2ctrans_cpd00132_ucyn[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
rxn00558[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
rxn00507[ucyn]   0.8500000000    0.0000000000   10000.0000000000
rxn00762[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
E2ctrans_cpd00528_ucyn[ucyn]   1.9500000000    -10000.0000000000   10000.0000000000
E2ctrans_cpd00156_ucyn[ucyn]   0.0000000000    -10000.0000000000   10000.0000000000
